authors,doi,loadDate,openAccess,pages,pii,publicationDate,sourceTitle,title,uri,volumeIssue
"Jessica T. Y. Yue, Ameth N. Garrido, Tony K. T. Lam",10.1016/j.cell.2024.06.031,2024-07-25T00:00:00.000Z,False,3854,S0092867424007050,2024-07-25,Cell,A metabolic balance of GLP-1 and NMDA receptors in the brain,https://www.sciencedirect.com/science/article/pii/S0092867424007050?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Rachel N. Carmody, Krista Varady, Peter J. Turnbaugh",10.1016/j.cell.2024.06.032,2024-07-25T00:00:00.000Z,False,3857,S0092867424007062,2024-07-25,Cell,Digesting the complex metabolic effects of diet on the host and microbiome,https://www.sciencedirect.com/science/article/pii/S0092867424007062?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Juleen R. Zierath, Jolanda van der Velden, Zoltan P. Arany",10.1016/j.cell.2024.06.034,2024-07-25T00:00:00.000Z,False,3880,S0092867424007074,2024-07-25,Cell,Translating metabolic and cardiovascular research into effective treatments: What’s next?,https://www.sciencedirect.com/science/article/pii/S0092867424007074?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Heather Christofk, Christian Metallo, David James",10.1016/j.cell.2024.06.033,2024-07-25T00:00:00.000Z,False,3821,S0092867424007086,2024-07-25,Cell,Metabolic heterogeneity in humans,https://www.sciencedirect.com/science/article/pii/S0092867424007086?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Lawrence T. Wang, Andrew J. R. Cooper, Joshua Tan",10.1016/j.cell.2024.06.037,2024-07-25T00:00:00.000Z,True,,S0092867424007116,2024-07-25,Cell,Natural malaria infection elicits rare but potent neutralizing antibodies to the blood-stage antigen RH5,https://www.sciencedirect.com/science/article/pii/S0092867424007116?dgcid=api_sd_search-api-endpoint,
,10.1016/j.cell.2024.06.040,2024-07-25T00:00:00.000Z,False,3787,S0092867424007141,2024-07-25,Cell,50 years of metabolism research at <ce:italic>Cell</ce:italic>,https://www.sciencedirect.com/science/article/pii/S0092867424007141?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Matthew P. Wilson, Takfarinas Kentache, Guido T. Bommer",10.1016/j.cell.2024.04.041,2024-05-30T00:00:00.000Z,True,3585,S0092867424004677,2024-07-11,Cell,A pseudoautosomal glycosylation disorder prompts the revision of dolichol biosynthesis,https://www.sciencedirect.com/science/article/pii/S0092867424004677?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Jasbeer S. Khanduja, Richard I. Joh, Mo Motamedi",10.1016/j.cell.2024.04.042,2024-05-29T00:00:00.000Z,True,3262,S0092867424004689,2024-06-20,Cell,RNA quality control factors nucleate Clr4/SUV39H and trigger constitutive heterochromatin assembly,https://www.sciencedirect.com/science/article/pii/S0092867424004689?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Daniel W. Bayless, Taehong Yang, Nirao M. Shah",10.1016/j.cell.2024.05.043,2024-05-29T00:00:00.000Z,False,3779,S0092867424005877,2024-07-11,Cell,Limbic Neurons Shape Sex Recognition and Social Behavior in Sexually Naive Males,https://www.sciencedirect.com/science/article/pii/S0092867424005877?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Sayaka Inoue, Renzhi Yang, Nirao M. Shah",10.1016/j.cell.2024.05.044,2024-05-29T00:00:00.000Z,False,3780,S0092867424005889,2024-07-11,Cell,Periodic Remodeling in a Neural Circuit Governs Timing of Female Sexual Behavior,https://www.sciencedirect.com/science/article/pii/S0092867424005889?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Joseph R. Knoedler, Sayaka Inoue, Nirao M. Shah",10.1016/j.cell.2024.05.045,2024-05-29T00:00:00.000Z,False,3781,S0092867424005890,2024-07-11,Cell,A functional cellular framework for sex and estrous cycle-dependent gene expression and behavior,https://www.sciencedirect.com/science/article/pii/S0092867424005890?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Taehong Yang, Daniel W. Bayless, Nirao M. Shah",10.1016/j.cell.2024.05.046,2024-05-29T00:00:00.000Z,True,3782,S0092867424005907,2024-07-11,Cell,Hypothalamic neurons that mirror aggression,https://www.sciencedirect.com/science/article/pii/S0092867424005907?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Daniel W. Bayless, Chung-ha O. Davis, Nirao M. Shah",10.1016/j.cell.2024.05.047,2024-05-29T00:00:00.000Z,True,3783,S0092867424005919,2024-07-11,Cell,A neural circuit for male sexual behavior and reward,https://www.sciencedirect.com/science/article/pii/S0092867424005919?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Fangyu Liu, Anat Levit Kaplan, Jue Chen",10.1016/j.cell.2024.04.046,2024-05-28T00:00:00.000Z,True,3712,S0092867424004720,2024-07-11,Cell,Structure-based discovery of CFTR potentiators and inhibitors,https://www.sciencedirect.com/science/article/pii/S0092867424004720?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Dong Zhai, Lu-Yi Zhang, Jia-Wei Wang",10.1016/j.cell.2024.04.047,2024-05-28T00:00:00.000Z,True,3319,S0092867424004732,2024-06-20,Cell,Reciprocal conversion between annual and polycarpic perennial flowering behavior in the Brassicaceae,https://www.sciencedirect.com/science/article/pii/S0092867424004732?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Param Priya Singh, G. Adam Reeves, Anne Brunet",10.1016/j.cell.2024.04.048,2024-05-28T00:00:00.000Z,True,3338,S0092867424004744,2024-06-20,Cell,Evolution of diapause in the African turquoise killifish by remodeling the ancient gene regulatory landscape,https://www.sciencedirect.com/science/article/pii/S0092867424004744?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Hui Wang, Kimon Divaris, George Hajishengallis",10.1016/j.cell.2024.05.003,2024-06-04T00:00:00.000Z,True,3690,S0092867424004926,2024-07-11,Cell,Clonal hematopoiesis driven by mutated DNMT3A promotes inflammatory bone loss,https://www.sciencedirect.com/science/article/pii/S0092867424004926?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Sarah W. Cai, Hiroyuki Takai, Titia de Lange",10.1016/j.cell.2024.05.002,2024-06-04T00:00:00.000Z,True,3638,S0092867424004938,2024-07-11,Cell,POT1 recruits and regulates CST-Polα/primase at human telomeres,https://www.sciencedirect.com/science/article/pii/S0092867424004938?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Yuru Hu, Hongyun Li, Zheng Liu",10.1016/j.cell.2024.05.008,2024-06-04T00:00:00.000Z,False,3445,S0092867424005178,2024-06-20,Cell,DNA-based ForceChrono probes for deciphering single-molecule force dynamics in living cells,https://www.sciencedirect.com/science/article/pii/S0092867424005178?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Diem H. Tran, Dohun Kim, Gerta Hoxhaj",10.1016/j.cell.2024.05.011,2024-05-31T00:00:00.000Z,False,3602,S0092867424005208,2024-07-11,Cell,<ce:italic>De novo</ce:italic> and salvage purine synthesis pathways across tissues and tumors,https://www.sciencedirect.com/science/article/pii/S0092867424005208?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Jared R. Mayers, Jack Varon, Emily P. Balskus",10.1016/j.cell.2024.05.035,2024-06-16T00:00:00.000Z,True,4095,S0092867424005798,2024-07-25,Cell,A metabolomics pipeline highlights microbial metabolism in bloodstream infections,https://www.sciencedirect.com/science/article/pii/S0092867424005798?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Marcel S. Woo, Christina Mayer, Manuel A. Friese",10.1016/j.cell.2024.05.031,2024-06-14T00:00:00.000Z,True,4043,S0092867424005762,2024-07-25,Cell,STING orchestrates the neuronal inflammatory stress response in multiple sclerosis,https://www.sciencedirect.com/science/article/pii/S0092867424005762?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Balamurugan Sundaram, Nagakannan Pandian, Thirumala-Devi Kanneganti",10.1016/j.cell.2024.05.034,2024-06-14T00:00:00.000Z,True,4061,S0092867424005786,2024-07-25,Cell,"NLRC5 senses NAD<ce:sup loc=post>+</ce:sup> depletion, forming a PANoptosome and driving PANoptosis and inflammation",https://www.sciencedirect.com/science/article/pii/S0092867424005786?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Thomas M. Hart, Nicole D. Sonnert, Aaron M. Ring",10.1016/j.cell.2024.05.023,2024-06-13T00:00:00.000Z,False,4113,S0092867424005324,2024-07-25,Cell,An atlas of human vector-borne microbe interactions reveals pathogenicity mechanisms,https://www.sciencedirect.com/science/article/pii/S0092867424005324?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Dania Zhivaki, Stephanie N. Kennedy, Jonathan C. Kagan",10.1016/j.cell.2024.05.026,2024-06-12T00:00:00.000Z,False,3888,S009286742400535X,2024-07-25,Cell,Correction of age-associated defects in dendritic cells enables CD4<ce:sup loc=post>+</ce:sup> T cells to eradicate tumors,https://www.sciencedirect.com/science/article/pii/S009286742400535X?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Matthew P. Wilson, Takfarinas Kentache, Guido T. Bommer",10.1016/j.cell.2024.06.004,2024-06-12T00:00:00.000Z,True,3784,S0092867424006445,2024-07-11,Cell,A pseudoautosomal glycosylation disorder prompts the revision of dolichol biosynthesis,https://www.sciencedirect.com/science/article/pii/S0092867424006445?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"G. Stefano Brigidi, Michael G. B. Hayes, Brenda L. Bloodgood",10.1016/j.cell.2024.06.008,2024-06-12T00:00:00.000Z,False,3785,S0092867424006482,2024-07-11,Cell,Retraction Notice to: Genomic Decoding of Neuronal Depolarization by Stimulus-Specific NPAS4 Heterodimers,https://www.sciencedirect.com/science/article/pii/S0092867424006482?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Hector R. Mendez-Gomez, Anna DeVries, Elias J. Sayour",10.1016/j.cell.2024.04.003,2024-05-01T00:00:00.000Z,False,2521,S0092867424003982,2024-05-09,Cell,RNA aggregates harness the danger response for potent cancer immunotherapy,https://www.sciencedirect.com/science/article/pii/S0092867424003982?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 10"
Sarah E. O’Connor,10.1016/j.cell.2024.05.006,2024-07-11T00:00:00.000Z,False,3502,S0092867424005154,2024-07-11,Cell,Reduction hits the sweet spot: A revised biosynthesis of dolichol,https://www.sciencedirect.com/science/article/pii/S0092867424005154?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Mari Kamiya, Hannah Carter, Edy Y. Kim",10.1016/j.cell.2024.05.015,2024-07-11T00:00:00.000Z,False,3506,S0092867424005245,2024-07-11,Cell,Immune mechanisms in fibrotic interstitial lung disease,https://www.sciencedirect.com/science/article/pii/S0092867424005245?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Erica Tandori, Jamie Rossjohn",10.1016/j.cell.2024.05.020,2024-07-11T00:00:00.000Z,False,3496,S0092867424005294,2024-07-11,Cell,Advancing accessible science for low-vision and diverse-needs communities,https://www.sciencedirect.com/science/article/pii/S0092867424005294?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
David L. Des Marais,10.1016/j.cell.2024.05.054,2024-07-11T00:00:00.000Z,False,3504,S0092867424006354,2024-07-11,Cell,Timing is everything: How plants optimize reproduction in a variable environment,https://www.sciencedirect.com/science/article/pii/S0092867424006354?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Marcela Sandoval-Velasco, Olga Dudchenko, Erez Lieberman Aiden",10.1016/j.cell.2024.06.002,2024-07-11T00:00:00.000Z,True,3541,S0092867424006421,2024-07-11,Cell,"Three-dimensional genome architecture persists in a 52,000-year-old woolly mammoth skin sample",https://www.sciencedirect.com/science/article/pii/S0092867424006421?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 14"
"Jiafeng Huang, Xiaolin Zhang, Pu Gao",10.1016/j.cell.2024.06.021,2024-07-11T00:00:00.000Z,False,,S0092867424006950,2024-07-11,Cell,Assembly and activation of EBV latent membrane protein 1,https://www.sciencedirect.com/science/article/pii/S0092867424006950?dgcid=api_sd_search-api-endpoint,
"Chuanyun Xu, Zhuoran Li, Liqun Luo",10.1016/j.cell.2024.06.022,2024-07-11T00:00:00.000Z,True,,S0092867424006962,2024-07-11,Cell,Molecular and cellular mechanisms of teneurin signaling in synaptic partner matching,https://www.sciencedirect.com/science/article/pii/S0092867424006962?dgcid=api_sd_search-api-endpoint,
"Michael J. Johnston, John J. Y. Lee, Marco Gallo",10.1016/j.cell.2024.06.023,2024-07-09T00:00:00.000Z,True,,S0092867424006974,2024-07-09,Cell,TULIPs decorate the three-dimensional genome of PFA ependymoma,https://www.sciencedirect.com/science/article/pii/S0092867424006974?dgcid=api_sd_search-api-endpoint,
"Sara R. Savage, Xinpei Yi, Bing Zhang",10.1016/j.cell.2024.05.039,2024-06-24T00:00:00.000Z,True,4389,S009286742400583X,2024-08-08,Cell,Pan-cancer proteogenomics expands the landscape of therapeutic targets,https://www.sciencedirect.com/science/article/pii/S009286742400583X?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 16"
"Madeleine Linneberg-Agerholm, Annika Charlotte Sell, Joshua M. Brickman",10.1016/j.cell.2024.05.051,2024-06-24T00:00:00.000Z,True,4010,S0092867424005956,2024-07-25,Cell,The primitive endoderm supports lineage plasticity to enable regulative development,https://www.sciencedirect.com/science/article/pii/S0092867424005956?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Marie Schott, Daniel León-Periñán, Nikolaus Rajewsky",10.1016/j.cell.2024.05.055,2024-06-24T00:00:00.000Z,True,3953,S0092867424006366,2024-07-25,Cell,Open-ST: High-resolution spatial transcriptomics in 3D,https://www.sciencedirect.com/science/article/pii/S0092867424006366?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Hong Seok Shim, Jonathan Iaconelli, Ronald A. DePinho",10.1016/j.cell.2024.05.048,2024-06-21T00:00:00.000Z,False,4030,S0092867424005920,2024-07-25,Cell,TERT activation targets DNA methylation and multiple aging hallmarks,https://www.sciencedirect.com/science/article/pii/S0092867424005920?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Matthias Eder, Olivier M. F. Martin, Nicholas Stroustrup",10.1016/j.cell.2024.05.050,2024-06-21T00:00:00.000Z,False,3919,S0092867424005944,2024-07-25,Cell,Systematic mapping of organism-scale gene-regulatory networks in aging using population asynchrony,https://www.sciencedirect.com/science/article/pii/S0092867424005944?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 15"
"Jannik Hugener, Jingwei Xu, Martin Pilhofer",10.1016/j.cell.2024.04.026,2024-06-20T00:00:00.000Z,True,3303,S0092867424004525,2024-06-20,Cell,FilamentID reveals the composition and function of metabolic enzyme polymers during gametogenesis,https://www.sciencedirect.com/science/article/pii/S0092867424004525?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Lijun Ning, Jie Hong",10.1016/j.cell.2024.04.044,2024-06-20T00:00:00.000Z,False,3231,S0092867424004707,2024-06-20,Cell,Gut microbiome ecological topology as next-generation biomarkers for cancer immunotherapy,https://www.sciencedirect.com/science/article/pii/S0092867424004707?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Raul Ramos, Benjamin Swedlund, Maksim V. Plikus",10.1016/j.cell.2024.05.016,2024-06-20T00:00:00.000Z,True,3165,S0092867424005257,2024-06-20,Cell,Parsing patterns: Emerging roles of tissue self-organization in health and disease,https://www.sciencedirect.com/science/article/pii/S0092867424005257?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Xiaolin Huang, Yang Dan",10.1016/j.cell.2024.05.019,2024-06-20T00:00:00.000Z,False,3233,S0092867424005282,2024-06-20,Cell,A brainstem maestro conducting the somatic and autonomic motor symphony,https://www.sciencedirect.com/science/article/pii/S0092867424005282?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Jun Wu, Jianping Fu",10.1016/j.cell.2024.05.027,2024-06-20T00:00:00.000Z,False,3194,S0092867424005361,2024-06-20,Cell,Toward developing human organs via embryo models and chimeras,https://www.sciencedirect.com/science/article/pii/S0092867424005361?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
Insoo Hyun,10.1016/j.cell.2024.05.028,2024-06-20T00:00:00.000Z,False,3220,S0092867424005373,2024-06-20,Cell,Dynamic models of human development and concepts of the individual,https://www.sciencedirect.com/science/article/pii/S0092867424005373?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Lisa Derosa, Valerio Iebba, Laurence Zitvogel",10.1016/j.cell.2024.05.029,2024-06-20T00:00:00.000Z,True,3373,S0092867424005385,2024-06-20,Cell,Custom scoring based on ecological topology of gut microbiota associated with cancer immunotherapy outcome,https://www.sciencedirect.com/science/article/pii/S0092867424005385?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Jennifer Lewis, Melina Schuh, Sasha Mendjan",10.1016/j.cell.2024.05.037,2024-06-20T00:00:00.000Z,False,3224,S0092867424005816,2024-06-20,Cell,Developmental and stem cell biology’s bright future,https://www.sciencedirect.com/science/article/pii/S0092867424005816?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
Shinya Yamanaka,10.1016/j.cell.2024.05.040,2024-06-20T00:00:00.000Z,False,3229,S0092867424005841,2024-06-20,Cell,Shinya Yamanaka,https://www.sciencedirect.com/science/article/pii/S0092867424005841?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
"Amander T. Clark, Janet Rossant, Robin Lovell-Badge",10.1016/j.cell.2024.05.041,2024-06-20T00:00:00.000Z,False,3187,S0092867424005853,2024-06-20,Cell,When boundaries benefit science and society,https://www.sciencedirect.com/science/article/pii/S0092867424005853?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
,10.1016/j.cell.2024.05.042,2024-06-20T00:00:00.000Z,False,3163,S0092867424005865,2024-06-20,Cell,Wonder and awe: Developmental biology inspires,https://www.sciencedirect.com/science/article/pii/S0092867424005865?dgcid=api_sd_search-api-endpoint,"Volume 187, Issue 13"
